dna_type,filepath,ftp_basename,length_of_seqs,num_of_seqs
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000218895.1_ASM21889v1_chromosome.fna,GCF_000218895.1_ASM21889v1,6568739,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000218895.1_ASM21889v1_plasmid.fna,GCF_000218895.1_ASM21889v1,106999:93527:66926:44754:38784,5
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001713375.1_ASM171337v1_chromosome.fna,GCF_001713375.1_ASM171337v1,4674684,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001713375.1_ASM171337v1_plasmid.fna,GCF_001713375.1_ASM171337v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000495505.1_ASM49550v1_chromosome.fna,GCF_000495505.1_ASM49550v1,1775480,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000495505.1_ASM49550v1_plasmid.fna,GCF_000495505.1_ASM49550v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000736415.1_ASM73641v1_chromosome.fna,GCF_000736415.1_ASM73641v1,1684608,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000736415.1_ASM73641v1_plasmid.fna,GCF_000736415.1_ASM73641v1,70030,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000016745.1_ASM1674v1_chromosome.fna,GCF_000016745.1_ASM1674v1,5136364,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000016745.1_ASM1674v1_plasmid.fna,GCF_000016745.1_ASM1674v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000015025.1_ASM1502v1_chromosome.fna,GCF_000015025.1_ASM1502v1,2443540,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000015025.1_ASM1502v1_plasmid.fna,GCF_000015025.1_ASM1502v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000255115.2_ASM25511v3_chromosome.fna,GCF_000255115.2_ASM25511v3,4926837,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000255115.2_ASM25511v3_plasmid.fna,GCF_000255115.2_ASM25511v3,60447:3897,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000023725.1_ASM2372v1_chromosome.fna,GCF_000023725.1_ASM2372v1,2768102,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000023725.1_ASM2372v1_plasmid.fna,GCF_000023725.1_ASM2372v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000739375.1_ASM73937v1_chromosome.fna,GCF_000739375.1_ASM73937v1,6062703,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000739375.1_ASM73937v1_plasmid.fna,GCF_000739375.1_ASM73937v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000016545.1_ASM1654v1_chromosome.fna,GCF_000016545.1_ASM1654v1,2970275,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000016545.1_ASM1654v1_plasmid.fna,GCF_000016545.1_ASM1654v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001586215.1_ASM158621v1_chromosome.fna,GCF_001586215.1_ASM158621v1,2737971,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001586215.1_ASM158621v1_plasmid.fna,GCF_001586215.1_ASM158621v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000816185.1_ASM81618v1_chromosome.fna,GCF_000816185.1_ASM81618v1,1465081,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000816185.1_ASM81618v1_plasmid.fna,GCF_000816185.1_ASM81618v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000018785.1_ASM1878v1_chromosome.fna,GCF_000018785.1_ASM1878v1,1496992,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000018785.1_ASM1878v1_plasmid.fna,GCF_000018785.1_ASM1878v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000219725.1_ASM21972v1_chromosome.fna,GCF_000219725.1_ASM21972v1,3239340,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000219725.1_ASM21972v1_plasmid.fna,GCF_000219725.1_ASM21972v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000284315.1_ASM28431v1_chromosome.fna,GCF_000284315.1_ASM28431v1,2559538,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000284315.1_ASM28431v1_plasmid.fna,GCF_000284315.1_ASM28431v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000014765.1_ASM1476v1_chromosome.fna,GCF_000014765.1_ASM1476v1,2661057:65132:55635,3
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000014765.1_ASM1476v1_plasmid.fna,GCF_000014765.1_ASM1476v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000473245.1_ASM47324v1_chromosome.fna,GCF_000473245.1_ASM47324v1,4884713,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000473245.1_ASM47324v1_plasmid.fna,GCF_000473245.1_ASM47324v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000968195.1_ASM96819v1_chromosome.fna,GCF_000968195.1_ASM96819v1,4195202,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000968195.1_ASM96819v1_plasmid.fna,GCF_000968195.1_ASM96819v1,8449,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000015645.1_ASM1564v1_chromosome.fna,GCF_000015645.1_ASM1564v1,1669886,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000015645.1_ASM1564v1_plasmid.fna,GCF_000015645.1_ASM1564v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000013405.1_ASM1340v1_chromosome.fna,GCF_000013405.1_ASM1340v1,3179300,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000013405.1_ASM1340v1_plasmid.fna,GCF_000013405.1_ASM1340v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000550785.1_ASM55078v1_chromosome.fna,GCF_000550785.1_ASM55078v1,3113488,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000550785.1_ASM55078v1_plasmid.fna,GCF_000550785.1_ASM55078v1,2461:16264,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000010085.1_ASM1008v1_chromosome.fna,GCF_000010085.1_ASM1008v1,4171146,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000010085.1_ASM1008v1_plasmid.fna,GCF_000010085.1_ASM1008v1,83306:27240:10810,3
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000014145.1_ASM1414v1_chromosome.fna,GCF_000014145.1_ASM1414v1,4433218,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000014145.1_ASM1414v1_plasmid.fna,GCF_000014145.1_ASM1414v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000012925.1_ASM1292v1_chromosome.fna,GCF_000012925.1_ASM1292v1,3997420,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000012925.1_ASM1292v1_plasmid.fna,GCF_000012925.1_ASM1292v1,13762,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000012405.1_ASM1240v1_chromosome.fna,GCF_000012405.1_ASM1240v1,3642249,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000012405.1_ASM1240v1_plasmid.fna,GCF_000012405.1_ASM1240v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001660045.1_ASM166004v1_chromosome.fna,GCF_001660045.1_ASM166004v1,7149446,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001660045.1_ASM166004v1_plasmid.fna,GCF_001660045.1_ASM166004v1,617085,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000010585.1_ASM1058v1_chromosome.fna,GCF_000010585.1_ASM1058v1,2102324,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000010585.1_ASM1058v1_plasmid.fna,GCF_000010585.1_ASM1058v1,15667:80545:2131:3417:4398:4226:4061:2968,8
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000209655.1_ASM20965v1_chromosome.fna,GCF_000209655.1_ASM20965v1,3883605,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000209655.1_ASM20965v1_plasmid.fna,GCF_000209655.1_ASM20965v1,41205,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000299095.1_ASM29909v1_chromosome.fna,GCF_000299095.1_ASM29909v1,1343202,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000299095.1_ASM29909v1_plasmid.fna,GCF_000299095.1_ASM29909v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000185985.2_ASM18598v2_chromosome.fna,GCF_000185985.2_ASM18598v2,722585,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000185985.2_ASM18598v2_plasmid.fna,GCF_000185985.2_ASM18598v2,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000024085.1_ASM2408v1_chromosome.fna,GCF_000024085.1_ASM2408v1,2852073,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000024085.1_ASM2408v1_plasmid.fna,GCF_000024085.1_ASM2408v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000023905.1_ASM2390v1_chromosome.fna,GCF_000023905.1_ASM2390v1,2465610,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000023905.1_ASM2390v1_plasmid.fna,GCF_000023905.1_ASM2390v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001705565.1_ASM170556v1_chromosome.fna,GCF_001705565.1_ASM170556v1,4232635,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001705565.1_ASM170556v1_plasmid.fna,GCF_001705565.1_ASM170556v1,29232:20831,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000299115.1_ASM29911v1_chromosome.fna,GCF_000299115.1_ASM29911v1,1410127,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000299115.1_ASM29911v1_plasmid.fna,GCF_000299115.1_ASM29911v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000093065.1_ASM9306v1_chromosome.fna,GCF_000093065.1_ASM9306v1,574390,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000093065.1_ASM9306v1_plasmid.fna,GCF_000093065.1_ASM9306v1,7737,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000020605.1_ASM2060v1_chromosome.fna,GCF_000020605.1_ASM2060v1,3449685,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000020605.1_ASM2060v1_plasmid.fna,GCF_000020605.1_ASM2060v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000146185.1_ASM14618v1_chromosome.fna,GCF_000146185.1_ASM14618v1,2144190,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000146185.1_ASM14618v1_plasmid.fna,GCF_000146185.1_ASM14618v1,60455:626744,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001262015.1_ASM126201v1_chromosome.fna,GCF_001262015.1_ASM126201v1,1828248:1433558,2
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001262015.1_ASM126201v1_plasmid.fna,GCF_001262015.1_ASM126201v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000145035.1_ASM14503v1_chromosome.fna,GCF_000145035.1_ASM14503v1,3554804:302358,2
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000145035.1_ASM14503v1_plasmid.fna,GCF_000145035.1_ASM14503v1,186325:361399,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000723505.1_Mucivorans_M3_Nelson-Bomar-Fixed_chromosome.fna,GCF_000723505.1_Mucivorans_M3_Nelson-Bomar-Fixed,3149227,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000723505.1_Mucivorans_M3_Nelson-Bomar-Fixed_plasmid.fna,GCF_000723505.1_Mucivorans_M3_Nelson-Bomar-Fixed,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000814825.1_ASM81482v1_chromosome.fna,GCF_000814825.1_ASM81482v1,1967093,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000814825.1_ASM81482v1_plasmid.fna,GCF_000814825.1_ASM81482v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000743945.1_ASM74394v1_chromosome.fna,GCF_000743945.1_ASM74394v1,1959069,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000743945.1_ASM74394v1_plasmid.fna,GCF_000743945.1_ASM74394v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000190595.1_ASM19059v1_chromosome.fna,GCF_000190595.1_ASM19059v1,3765936,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000190595.1_ASM19059v1_plasmid.fna,GCF_000190595.1_ASM19059v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000265465.1_ASM26546v1_chromosome.fna,GCF_000265465.1_ASM26546v1,2399175,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000265465.1_ASM26546v1_plasmid.fna,GCF_000265465.1_ASM26546v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001643955.1_ASM164395v1_chromosome.fna,GCF_001643955.1_ASM164395v1,1753385,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001643955.1_ASM164395v1_plasmid.fna,GCF_001643955.1_ASM164395v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000968055.1_ASM96805v1_chromosome.fna,GCF_000968055.1_ASM96805v1,1554229,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000968055.1_ASM96805v1_plasmid.fna,GCF_000968055.1_ASM96805v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000011305.1_ASM1130v1_chromosome.fna,GCF_000011305.1_ASM1130v1,3147090,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000011305.1_ASM1130v1_plasmid.fna,GCF_000011305.1_ASM1130v1,23743:48672,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000317635.1_ASM31763v1_chromosome.fna,GCF_000317635.1_ASM31763v1,4179170,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000317635.1_ASM31763v1_plasmid.fna,GCF_000317635.1_ASM31763v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000015265.1_ASM1526v1_chromosome.fna,GCF_000015265.1_ASM1526v1,4985871:307814,2
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000015265.1_ASM1526v1_plasmid.fna,GCF_000015265.1_ASM1526v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000496595.1_ASM49659v1_chromosome.fna,GCF_000496595.1_ASM49659v1,1195201,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000496595.1_ASM49659v1_plasmid.fna,GCF_000496595.1_ASM49659v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000972765.1_ASM97276v1_chromosome.fna,GCF_000972765.1_ASM97276v1,4001000,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000972765.1_ASM97276v1_plasmid.fna,GCF_000972765.1_ASM97276v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000184435.1_ASM18443v1_chromosome.fna,GCF_000184435.1_ASM18443v1,5547747,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000184435.1_ASM18443v1_plasmid.fna,GCF_000184435.1_ASM18443v1,211864:23681,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001880325.1_ASM188032v1_chromosome.fna,GCF_001880325.1_ASM188032v1,2035182,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001880325.1_ASM188032v1_plasmid.fna,GCF_001880325.1_ASM188032v1,342792:10299,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000022905.1_ASM2290v1_chromosome.fna,GCF_000022905.1_ASM2290v1,2790189,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000022905.1_ASM2290v1_plasmid.fna,GCF_000022905.1_ASM2290v1,29037,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000196535.1_ASM19653v1_chromosome.fna,GCF_000196535.1_ASM19653v1,2146480,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000196535.1_ASM19653v1_plasmid.fna,GCF_000196535.1_ASM19653v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000092265.1_ASM9226v1_chromosome.fna,GCF_000092265.1_ASM9226v1,1863286,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000092265.1_ASM9226v1_plasmid.fna,GCF_000092265.1_ASM9226v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000145275.1_ASM14527v1_chromosome.fna,GCF_000145275.1_ASM14527v1,5262222,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000145275.1_ASM14527v1_plasmid.fna,GCF_000145275.1_ASM14527v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000242335.1_ASM24233v3_chromosome.fna,GCF_000242335.1_ASM24233v3,1890695:1450390,2
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000242335.1_ASM24233v3_plasmid.fna,GCF_000242335.1_ASM24233v3,4946:4175,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000175215.2_ASM17521v2_chromosome.fna,GCF_000175215.2_ASM17521v2,2588221:1315949,2
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000175215.2_ASM17521v2_plasmid.fna,GCF_000175215.2_ASM17521v2,244260:160346,2
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000179915.2_ASM17991v2_chromosome.fna,GCF_000179915.2_ASM17991v2,5095226,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000179915.2_ASM17991v2_plasmid.fna,GCF_000179915.2_ASM17991v2,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000015445.1_ASM1544v1_chromosome.fna,GCF_000015445.1_ASM1544v1,1445021,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000015445.1_ASM1544v1_plasmid.fna,GCF_000015445.1_ASM1544v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000026105.1_ASM2610v1_chromosome.fna,GCF_000026105.1_ASM2610v1,5888780,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000026105.1_ASM2610v1_plasmid.fna,GCF_000026105.1_ASM2610v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001274535.1_ASM127453v1_chromosome.fna,GCF_001274535.1_ASM127453v1,2444904,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001274535.1_ASM127453v1_plasmid.fna,GCF_001274535.1_ASM127453v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000017465.2_ASM1746v2_chromosome.fna,GCF_000017465.2_ASM1746v2,1971270,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000017465.2_ASM1746v2_plasmid.fna,GCF_000017465.2_ASM1746v2,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000237085.1_ASM23708v1_chromosome.fna,GCF_000237085.1_ASM23708v1,4897678,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000237085.1_ASM23708v1_plasmid.fna,GCF_000237085.1_ASM23708v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000017585.1_ASM1758v1_chromosome.fna,GCF_000017585.1_ASM1758v1,1711273,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000017585.1_ASM1758v1_plasmid.fna,GCF_000017585.1_ASM1758v1,3678,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001648175.1_ASM164817v1_chromosome.fna,GCF_001648175.1_ASM164817v1,4387428,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001648175.1_ASM164817v1_plasmid.fna,GCF_001648175.1_ASM164817v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000014725.1_ASM1472v1_chromosome.fna,GCF_000014725.1_ASM1472v1,2936195,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000014725.1_ASM1472v1_plasmid.fna,GCF_000014725.1_ASM1472v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000014505.1_ASM1450v1_chromosome.fna,GCF_000014505.1_ASM1450v1,1832387,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000014505.1_ASM1450v1_plasmid.fna,GCF_000014505.1_ASM1450v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000014965.1_ASM1496v1_chromosome.fna,GCF_000014965.1_ASM1496v1,4990251,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000014965.1_ASM1496v1_plasmid.fna,GCF_000014965.1_ASM1496v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000299235.1_ASM29923v1_chromosome.fna,GCF_000299235.1_ASM29923v1,2406157,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000299235.1_ASM29923v1_plasmid.fna,GCF_000299235.1_ASM29923v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000007625.1_ASM762v1_chromosome.fna,GCF_000007625.1_ASM762v1,2799251,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000007625.1_ASM762v1_plasmid.fna,GCF_000007625.1_ASM762v1,74082,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000178115.2_ASM17811v2_chromosome.fna,GCF_000178115.2_ASM17811v2,3008576,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000178115.2_ASM17811v2_plasmid.fna,GCF_000178115.2_ASM17811v2,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000021545.1_ASM2154v1_chromosome.fna,GCF_000021545.1_ASM2154v1,1640877,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000021545.1_ASM2154v1_plasmid.fna,GCF_000021545.1_ASM2154v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000012485.1_ASM1248v1_chromosome.fna,GCF_000012485.1_ASM1248v1,2364842,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000012485.1_ASM1248v1_plasmid.fna,GCF_000012485.1_ASM1248v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000328565.1_ASM32856v1_chromosome.fna,GCF_000328565.1_ASM32856v1,6464916,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000328565.1_ASM32856v1_plasmid.fna,GCF_000328565.1_ASM32856v1,394147:198589:164114,3
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000444995.1_ASM44499v1_chromosome.fna,GCF_000444995.1_ASM44499v1,3613807,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000444995.1_ASM44499v1_plasmid.fna,GCF_000444995.1_ASM44499v1,118164:438126:294017:206583:202421,5
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000828835.1_ASM82883v1_chromosome.fna,GCF_000828835.1_ASM82883v1,4810005,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000828835.1_ASM82883v1_plasmid.fna,GCF_000828835.1_ASM82883v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000253015.1_ASM25301v1_chromosome.fna,GCF_000253015.1_ASM25301v1,1522743,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000253015.1_ASM25301v1_plasmid.fna,GCF_000253015.1_ASM25301v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000349845.1_ASM34984v1_chromosome.fna,GCF_000349845.1_ASM34984v1,5696307,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000349845.1_ASM34984v1_plasmid.fna,GCF_000349845.1_ASM34984v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000219355.1_ASM21935v1_chromosome.fna,GCF_000219355.1_ASM21935v1,1183732,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000219355.1_ASM21935v1_plasmid.fna,GCF_000219355.1_ASM21935v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001281405.1_ASM128140v1_chromosome.fna,GCF_001281405.1_ASM128140v1,1467695,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001281405.1_ASM128140v1_plasmid.fna,GCF_001281405.1_ASM128140v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000262305.1_ASM26230v1_chromosome.fna,GCF_000262305.1_ASM26230v1,4158725,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000262305.1_ASM26230v1_plasmid.fna,GCF_000262305.1_ASM26230v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000755145.1_ASM75514v1_chromosome.fna,GCF_000755145.1_ASM75514v1,2796913,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000755145.1_ASM75514v1_plasmid.fna,GCF_000755145.1_ASM75514v1,3649,1
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000016645.1_ASM1664v1_chromosome.fna,GCF_000016645.1_ASM1664v1,6096872,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000016645.1_ASM1664v1_plasmid.fna,GCF_000016645.1_ASM1664v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000021825.1_ASM2182v1_chromosome.fna,GCF_000021825.1_ASM2182v1,5942652,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000021825.1_ASM2182v1_plasmid.fna,GCF_000021825.1_ASM2182v1,328635:197705:29239:22636:18083:15219,6
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000014005.1_ASM1400v1_chromosome.fna,GCF_000014005.1_ASM1400v1,5650368,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000014005.1_ASM1400v1_plasmid.fna,GCF_000014005.1_ASM1400v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000013345.1_ASM1334v1_chromosome.fna,GCF_000013345.1_ASM1334v1,5433628,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000013345.1_ASM1334v1_plasmid.fna,GCF_000013345.1_ASM1334v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_001190755.1_ASM119075v1_chromosome.fna,GCF_001190755.1_ASM119075v1,1641887,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_001190755.1_ASM119075v1_plasmid.fna,GCF_001190755.1_ASM119075v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000219105.1_ASM21910v1_chromosome.fna,GCF_000219105.1_ASM21910v1,9003593,1
plasmid,/home/mitsuki/out/altorf/genome/fasta/GCF_000219105.1_ASM21910v1_plasmid.fna,GCF_000219105.1_ASM21910v1,,0
chromosome,/home/mitsuki/out/altorf/genome/fasta/GCF_000376585.1_ASM37658v1_chromosome.fna,GCF_000376585.1_ASM37658v1,1301823,1
